price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,lat,long
411715,3,1.75,1840,5101,1,0,0,5,7,1040,800,1952,47.5585,-122.317
865000,4,4,2790,16117,2,0,0,4,9,2790,0,1999,47.6033,-122.155
1.75E+06,6,4.25,5860,13928,2,0,3,3,10,4150,1710,2013,47.5382,-122.114
688000,3,3,3450,16200,2,0,0,3,10,3450,0,1983,47.6319,-122.041
399950,4,2.5,2350,5100,2,0,0,3,8,2350,0,2003,47.3507,-122.007
555000,3,1,1250,4590,1.5,0,0,3,6,970,280,1903,47.6757,-122.327
677000,3,2,2000,3207,1,0,0,4,7,1100,900,1916,47.6561,-122.341
539000,3,2,2260,9568,1,0,0,3,8,1780,480,1985,47.6457,-122.058
410000,3,1.75,1510,6597,1,0,0,4,6,950,560,1939,47.5938,-122.315
472000,2,2.25,1800,2748,2,0,0,4,9,1800,0,1979,47.6104,-122.113
755000,3,2.5,2420,8856,1,0,3,3,9,1620,800,1957,47.5405,-122.263
269900,5,1.75,1750,8325,1,0,0,5,7,1750,0,1966,47.4007,-122.198
667400,4,2.5,2660,40312,2,0,0,4,8,2660,0,1977,47.7532,-122.139
1.22E+06,3,2.25,2640,7544,1,0,0,3,10,2640,0,1995,47.6224,-122.195
544000,3,2.5,1460,1613,2,0,0,3,8,1180,280,2007,47.6781,-122.375
800000,2,1,1570,5000,1.5,0,3,4,8,1570,0,1924,47.5955,-122.294
315000,3,1,1010,7500,1,0,0,4,7,1010,0,1975,47.6172,-122.061
227000,4,1,1200,7200,1.5,0,0,3,6,1200,0,1944,47.4951,-122.248
765000,4,2.5,4040,25752,2,0,0,3,10,4040,0,2000,47.4579,-122.068
625000,3,3,1820,1641,3,0,0,3,8,1540,280,2006,47.6482,-122.358
1.88E+06,4,5,5810,7440,2,0,0,3,10,3790,2020,2004,47.6878,-122.212
822600,4,2.5,3010,9600,1,0,2,3,9,1510,1500,1979,47.5519,-122.156
515000,4,2.5,1910,8947,1,0,0,4,8,1160,750,1970,47.7374,-122.183
377000,4,2,1640,5014,1,0,0,4,7,930,710,1982,47.5545,-122.356
600000,3,1,1480,17360,1,0,1,3,8,1480,0,1954,47.5179,-122.387
525300,4,1.75,2520,7770,1,0,0,3,8,1680,840,1965,47.7721,-122.372
760000,4,3,2840,13554,1,0,2,4,9,1990,850,1974,47.7153,-122.257
202000,2,1,840,7200,1,0,0,4,5,840,0,1907,47.3769,-122.237
470000,3,2,1730,38884,1,0,0,3,8,1730,0,1997,47.4164,-121.951
810000,3,2.5,3140,10983,2,0,0,3,10,3140,0,1991,47.5595,-122.04
175000,3,1,1480,8415,1,0,0,3,7,1080,400,1967,47.4585,-122.283
440000,4,1.75,1920,7986,1,0,0,3,7,960,960,1952,47.7209,-122.318
197000,2,1,770,8636,1,0,0,2,6,770,0,1951,47.5075,-122.358
254000,3,1,1010,7384,1,0,2,5,6,1010,0,1943,47.4905,-122.191
405000,3,1,1460,10000,1.5,0,0,3,7,1460,0,2002,47.6214,-122.063
416000,2,1,940,4264,1,0,0,5,7,940,0,1949,47.5314,-122.378
779950,4,2.75,2840,4864,3,0,0,3,9,2840,0,2014,47.7103,-122.108
200000,4,2.75,1910,7210,1,0,0,4,7,1430,480,1980,47.3693,-122.169
658100,4,2.5,2430,8509,2,0,0,3,9,2430,0,1992,47.5714,-121.991
397000,2,1.75,1610,4104,1,0,0,3,7,950,660,1996,47.5565,-122.275
815000,3,3.75,2780,5002,2,0,0,3,10,2780,0,1999,47.5939,-122.15
345000,2,1,1160,8504,1,0,0,4,7,1160,0,1949,47.7364,-122.295
305500,4,2.5,1850,7199,2,0,0,4,7,1850,0,1989,47.4031,-122.172
340000,3,2.25,2120,13090,1,0,0,3,8,2120,0,1997,47.296,-122.219
330000,5,2.5,2620,12763,1,0,0,3,7,1400,1220,1979,47.72,-122.213
269000,4,2.5,2060,3608,2,0,0,3,7,2060,0,2004,47.362,-122.309
349950,3,1,1060,9525,1,0,0,3,7,1060,0,1966,47.6855,-122.111
431000,3,1,1500,6240,1,0,0,4,7,1500,0,1953,47.7281,-122.311
735000,4,1.75,2380,5700,2,0,1,4,7,1820,560,1946,47.6656,-122.271
414000,5,3,3045,5030,2,0,0,3,8,3045,0,1999,47.4386,-122.127
619500,3,2.5,1700,4105,2,0,0,3,8,1700,0,1992,47.6078,-122.292
675000,3,1.75,1240,13869,1,0,0,4,7,1240,0,1957,47.6919,-122.21
380500,3,1,1410,7854,1,0,0,4,7,1410,0,1971,47.7303,-122.192
253000,3,1.5,880,6600,1,0,0,5,6,880,0,1945,47.5002,-122.247
157500,2,1,740,9003,1,0,0,3,5,740,0,1949,47.4217,-122.197
627000,4,2,2030,9300,1,0,0,4,8,2030,0,1976,47.6658,-122.149
469500,4,2.5,2090,7241,1,0,0,4,7,1140,950,2001,47.726,-122.221
319950,2,1,920,8341,1,0,0,3,7,920,0,1939,47.5015,-122.38
249500,3,1,1180,7200,1,0,0,4,7,1180,0,1968,47.4249,-122.178
485000,3,1,1260,3230,1.5,0,0,3,7,1260,0,1907,47.644,-122.369
1.13E+06,5,3,3690,10260,1,0,4,4,9,2070,1620,1967,47.5919,-122.176
314500,3,1.75,1700,17355,1,0,0,3,7,1200,500,1978,47.3637,-122.057
220000,2,1,770,8149,1,0,0,3,6,770,0,1948,47.7467,-122.3
444950,3,2.5,2020,7800,1,0,0,4,7,1330,690,1958,47.7368,-122.337
598000,4,2.5,2030,9825,1,0,0,3,8,1330,700,1985,47.6892,-122.3
699850,4,3.5,2690,6164,2,0,0,3,9,2690,0,2002,47.599,-121.973
595000,3,2.5,1750,3354,2,0,0,4,7,1750,0,1991,47.6953,-122.199
735000,4,2.5,3270,45537,2,0,0,3,9,3270,0,1993,47.6303,-121.984
542500,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,47.5916,-122.148
450000,3,1.75,1720,6960,1,0,0,3,7,1140,580,1978,47.6972,-122.129
298500,3,2,2420,8800,1,0,0,4,7,1420,1000,1959,47.4322,-122.291
403950,2,1,710,1136,2,0,0,4,7,710,0,1943,47.6414,-122.329
271000,2,1,710,4240,1,0,0,4,6,710,0,1942,47.5226,-122.351
335000,2,1,1510,3844,1,0,0,4,7,1510,0,1923,47.7038,-122.348
305000,2,2.25,1610,1968,2,0,0,5,7,1610,0,1979,47.5184,-122.196
630000,3,3,1880,2200,2,0,0,3,8,1520,360,2007,47.6666,-122.367
253000,2,1.75,1220,5000,1,0,0,5,7,860,360,1921,47.4906,-122.204
395000,4,1.75,2060,7900,1,0,0,4,7,1070,990,1957,47.6028,-122.12
265000,3,2.5,1340,10290,1,0,0,4,7,1140,200,1981,47.3553,-122.149
225000,2,1,1030,9192,1,0,0,4,6,1030,0,1959,47.4565,-122.181
338500,4,2.5,2717,4513,2,0,0,3,8,2717,0,2005,47.3373,-122.266
300000,2,1.75,1360,8100,1,0,0,3,7,860,500,1975,47.7295,-122.359
255000,2,1,1260,7810,2,0,0,3,6,1260,0,1945,47.5003,-122.248
337000,4,3,2240,8504,2,0,0,3,7,2240,0,1992,47.7348,-122.295
324900,3,2.25,2080,9740,2,0,0,3,8,2080,0,1988,47.261,-122.219
821000,3,2.75,2760,8476,1,0,0,4,8,1690,1070,1967,47.5402,-122.215
500000,4,2.75,3000,213008,1,0,0,4,8,3000,0,1975,47.4032,-121.982
885000,4,3.5,3310,6000,2,0,2,3,8,2200,1110,2010,47.5511,-122.391
360000,4,2,1630,10375,1,0,0,5,7,1630,0,1968,47.7566,-122.073
304000,3,1,900,7500,1,0,0,4,7,900,0,1972,47.7314,-122.237
376000,2,1,880,2400,1,0,0,3,6,760,120,1918,47.5643,-122.275
425000,4,1.5,1620,7875,1,0,0,3,7,1620,0,1956,47.6041,-122.126
1.18E+06,3,1.75,1610,7200,1,0,0,3,8,1090,520,1973,47.6279,-122.287
187000,3,2.5,1730,1803,2,0,0,3,7,1730,0,2005,47.4648,-122.335
710000,2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1916,47.6624,-122.325
585000,3,1.75,1840,7350,1,0,0,3,8,1370,470,1974,47.6729,-122.166
1.40E+06,5,4,4700,22326,2,0,0,3,11,4700,0,2002,47.5417,-122.111
1.98E+06,4,3.5,4500,44384,1,0,0,3,12,3340,1160,1990,47.6323,-122.192
250000,3,1.75,1780,35233,1,0,0,4,8,1420,360,1979,47.2949,-122.269
950000,4,2.75,3800,12200,2,0,3,4,10,3800,0,1986,47.5689,-122.156
725000,3,2.5,2980,16996,2,0,0,3,10,2980,0,1992,47.595,-122.016
505000,4,2.5,2780,6369,1,0,0,3,8,1590,1190,1978,47.7284,-122.216
90000,1,1,560,4120,1,0,0,3,4,560,0,1947,47.5335,-122.348
400000,4,2,2060,3060,2,0,0,3,7,2060,0,1968,47.5631,-122.285
407000,3,1,1140,7785,1,0,0,3,8,1140,0,1954,47.709,-122.363
651000,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1919,47.6662,-122.326
485000,3,2.25,2090,7450,1,0,0,3,7,1350,740,1978,47.7598,-122.303
460000,4,2.75,3460,13168,2,0,0,4,8,3460,0,1932,47.2046,-121.996
369000,2,1,1320,6135,1,0,0,4,7,880,440,1942,47.5265,-122.379
355000,2,1,1240,27042,1,0,1,3,6,1000,240,1943,47.5026,-122.465
155000,2,1,810,4755,1,0,0,3,7,810,0,1980,47.5313,-122.28
1.00E+06,3,1,1880,5450,1.5,0,0,4,8,1880,0,1924,47.6453,-122.302
419625,4,2.5,2680,11590,2,0,0,4,9,2680,0,1988,47.4395,-122.163
435000,3,2,2040,6880,2,0,0,4,7,2040,0,1954,47.7601,-122.351
379000,4,1.75,2180,7876,1,0,0,4,7,1290,890,1977,47.5157,-122.191
293000,4,2.25,1870,5371,2,0,0,3,7,1870,0,2009,47.3844,-122.036
592100,4,2.75,2310,7851,1,0,0,4,8,1790,520,1989,47.5473,-122.187
362000,3,1.75,1120,9730,1,0,0,3,7,1120,0,1944,47.7372,-122.221
227000,3,1,1340,10035,1,0,0,3,7,1340,0,1959,47.4916,-122.254
335500,3,1.75,1260,8487,1,0,0,3,7,1260,0,1970,47.7664,-122.201
213000,3,1.75,1200,55321,1.5,0,0,5,7,1200,0,1977,47.3492,-121.935
338000,5,2.5,2400,4496,2,0,0,3,7,2400,0,2004,47.3692,-122.126
163500,3,1,940,7200,1,0,0,4,7,940,0,1954,47.2979,-122.223
199988,2,1,860,5000,1,0,0,3,7,860,0,1949,47.5005,-122.267
1.19E+06,3,2.25,2390,7875,1,0,1,3,10,1980,410,1948,47.6515,-122.278
320000,4,2.5,3130,5200,2,0,0,3,7,3130,0,2005,47.3828,-122.098
450000,6,2.25,3550,11780,1,0,0,4,8,2960,590,1948,47.7218,-122.312
249900,2,2,1470,2541,2,0,0,3,6,1470,0,2005,47.3502,-122.02
223000,2,1,910,9869,1,0,0,3,6,910,0,1957,47.4572,-122.184
631000,4,4,2630,59586,1,0,0,3,7,1470,1160,1963,47.4496,-122.209
350000,4,2.25,1780,10416,1,0,0,5,7,1060,720,1963,47.4414,-122.189
279000,3,1.75,1430,39160,1,0,0,3,7,900,530,1925,47.5513,-121.801
310000,5,2,2730,7344,1,0,0,5,7,1510,1220,1962,47.4602,-122.171
185000,2,1,900,8000,1,0,0,4,6,900,0,1954,47.4217,-122.317
445000,3,2.5,1740,22089,1,0,0,4,8,1130,610,1977,47.3948,-122.435
365000,4,2.5,2905,4874,2,0,0,3,9,2905,0,2003,47.4084,-122.169
333500,3,1.5,2230,9120,1,0,0,3,7,1390,840,1959,47.5008,-122.358
385000,3,2.25,1680,8450,1,0,0,3,8,1340,340,1960,47.7575,-122.361
345000,3,1.5,1240,11200,1,0,0,4,7,1240,0,1954,47.5716,-122.138
1.26E+06,3,3,3230,8625,2,0,3,3,10,2220,1010,1998,47.562,-122.404
440000,4,2.5,2560,10400,1,0,0,4,7,1280,1280,1965,47.5225,-122.04
444500,3,2.5,2600,4724,2,0,0,3,7,2600,0,2002,47.5359,-121.878
340000,4,1,1200,11834,1,1,3,3,6,1200,0,1972,47.4557,-122.443
680000,4,1,1660,6075,1.5,0,0,5,7,1660,0,1915,47.6755,-122.403
420000,3,1.75,1140,8558,1,0,0,4,7,1140,0,1982,47.7027,-122.198
438500,3,2.25,3050,10689,2,0,0,4,9,3050,0,1988,47.3326,-122.201
109500,2,1,800,10625,1,0,0,3,6,800,0,1942,47.496,-122.317
461000,4,2.75,1700,7495,1,0,0,4,7,1200,500,1964,47.7589,-122.354
968000,4,1.75,2630,9645,1,0,0,4,9,2630,0,1963,47.5459,-122.228
355000,3,1.75,1960,7705,1,0,0,4,7,980,980,1950,47.53,-122.347
249000,3,1.5,1180,11579,1,0,0,4,7,1180,0,1962,47.4502,-122.089
256500,5,2.5,1960,7350,1,0,0,4,7,1360,600,1969,47.4368,-122.165
1.81E+06,5,2.5,4250,20441,1,0,1,4,11,2490,1760,1984,47.6377,-122.211
269000,3,2.25,1950,8661,1,0,0,4,8,1950,0,1966,47.3127,-122.362
1.35E+06,4,3.5,3600,5217,2,0,0,3,9,2720,880,1947,47.6189,-122.286
885000,3,2.25,2060,9552,1,0,0,4,9,1610,450,1975,47.5402,-122.231
455000,3,2,1640,9825,1,0,0,4,7,1090,550,1971,47.7244,-122.2
980000,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,1909,47.642,-122.358
412500,3,1.75,1530,6300,1,0,0,3,6,1530,0,1942,47.516,-122.375
740000,4,3.5,3060,4777,2,0,0,3,9,3060,0,2007,47.555,-122
1.30E+06,4,2.25,2860,5658,2,0,3,3,10,2130,730,1933,47.6395,-122.409
326000,2,1.5,1030,798,3,0,0,3,8,1030,0,2008,47.6975,-122.34
568500,4,2.5,2460,4200,2,0,0,3,8,2460,0,1998,47.6041,-122.02
620000,4,2.5,2500,8282,2,0,0,3,9,2500,0,2013,47.5127,-122.169
283000,3,1.75,1830,7600,2,0,0,3,7,1490,340,1947,47.5317,-122.351
875000,6,3.25,2820,4536,2,0,0,4,8,1930,890,1917,47.6688,-122.309
1.31E+06,4,2.25,3750,5000,2,0,0,5,8,2440,1310,1924,47.6747,-122.303
289950,3,2.5,2070,6145,2,0,0,3,7,2070,0,2003,47.3357,-122.172
252500,3,2.5,1780,7192,1,0,0,4,7,1250,530,1974,47.4093,-122.173
376000,4,2.25,2200,6750,1,0,0,5,8,1480,720,1959,47.5215,-122.202
635700,4,2.5,3240,13978,1,0,0,3,9,1860,1380,1977,47.6298,-122.057
710000,4,2.5,2880,12349,2,0,0,3,10,2880,0,1996,47.5879,-121.973
440000,3,1.75,1570,5120,1,0,2,3,7,980,590,1947,47.7166,-122.365
439000,3,2.5,3180,7904,1,0,0,3,8,1810,1370,2006,47.489,-122.181
455000,2,1.5,1310,12196,1.5,0,0,3,6,1310,0,1970,47.6487,-122.122
225000,2,1,910,9612,1,0,0,4,7,910,0,1981,47.4297,-122.152
250000,3,1,1460,10914,1,0,0,4,7,1460,0,1959,47.4511,-122.173
585000,4,3.25,3410,34939,2,0,0,4,9,2470,940,1992,47.459,-122.003
685000,3,1.75,2720,4720,1.5,0,0,4,7,1580,1140,1925,47.6691,-122.29
420000,5,2.75,2280,10319,1,0,0,3,8,1300,980,1959,47.7566,-122.363
245000,2,1,670,1675,1,0,0,5,6,670,0,1960,47.5918,-122.295
275000,4,2,1480,15000,1,0,0,4,7,1480,0,1957,47.4312,-122.196
270000,3,2,2330,8000,1,0,0,3,7,1390,940,1986,47.2958,-122.368
767250,4,3,2170,2500,2,0,0,3,8,1710,460,1997,47.6742,-122.303
229000,3,2,1760,9900,1,0,0,4,7,1760,0,1943,47.4783,-122.338
400000,3,1,1240,4000,1.5,0,0,3,8,1240,0,1928,47.5467,-122.359
2.20E+06,5,3.25,5210,35765,2.5,0,4,5,10,4940,270,1911,47.5463,-122.397
665000,5,2,2800,17788,1,0,0,4,8,1400,1400,1963,47.6719,-122.163
500000,4,2.25,2060,44431,2,0,0,3,7,2060,0,1988,47.744,-122.046
355500,5,2,2360,19899,1,0,0,4,7,2360,0,1968,47.3299,-122.046
369000,4,2.5,2370,6557,2,0,0,3,9,2370,0,1998,47.423,-122.155
338500,2,1,720,6050,1,0,0,2,5,720,0,1951,47.7259,-122.29
256000,3,1,950,4000,1,0,0,3,7,780,170,1949,47.5232,-122.284
470000,3,2.5,1980,9725,2,0,0,3,8,1980,0,1994,47.4856,-121.802
675000,3,2.5,2540,7680,2,0,1,4,9,2540,0,1940,47.7175,-122.364
369950,4,2.75,2760,7533,1,0,0,3,8,1400,1360,1997,47.371,-122.108
615000,5,3.5,2950,7980,2,0,3,3,9,2350,600,2005,47.5339,-121.858
1.20E+06,5,3,3640,28531,2,0,0,3,10,3640,0,1996,47.5502,-122.13
950000,3,1.75,2150,3503,2,0,0,3,8,1870,280,1921,47.6285,-122.303
799500,4,2.5,2760,5750,2,0,0,3,8,2760,0,1993,47.627,-122.303
187000,2,1,840,11600,1,0,0,3,6,840,0,1952,47.492,-122.302
598000,5,2.25,2890,12478,2,0,0,3,9,2890,0,1977,47.6295,-122.052
429950,3,2.25,2060,10160,1,0,0,4,8,1340,720,1967,47.7712,-122.285
347950,5,2.25,1700,13500,1.5,0,0,4,7,1700,0,1962,47.4611,-122.067
851000,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,47.6652,-122.049
205000,3,1,1210,10185,1,0,0,3,6,1210,0,1957,47.4873,-122.345
225000,3,2.25,1590,9200,1,0,0,4,7,1110,480,1979,47.2917,-122.184
705000,4,2.25,2620,10536,1,0,0,3,8,1520,1100,1979,47.5847,-122.075
535000,5,2.5,3190,6178,2,0,0,3,8,3190,0,2003,47.5104,-122.154
222500,3,2,1450,9044,2,0,0,3,7,1450,0,1990,47.1955,-121.987
313500,2,1.5,1270,1282,2,0,0,3,8,1000,270,2006,47.5581,-122.363
632000,3,2.25,2730,7521,2,0,2,3,9,2730,0,1992,47.7704,-122.196
467000,3,2,1840,3432,2,0,0,3,7,1840,0,2012,47.7368,-122.295
339000,3,2.25,1970,7210,1,0,0,4,8,1380,590,1978,47.3821,-122.171
712000,3,2.75,3200,6699,2,0,0,3,9,3200,0,2004,47.5884,-121.991
335000,3,1,1060,10050,1,0,0,4,7,1060,0,1967,47.7355,-122.231
470000,3,3.25,1740,1693,2,0,0,3,8,1360,380,2007,47.558,-122.382
367000,3,1,810,7000,1,0,0,3,7,810,0,1968,47.6591,-122.134
440500,3,2.5,2460,4399,2,0,0,3,7,2460,0,2007,47.5415,-121.884
305000,4,1,2100,9288,1,0,0,4,7,1050,1050,1968,47.4558,-122.171
635000,3,1.75,1530,5000,1,0,2,3,7,1020,510,1948,47.6806,-122.36
1.02E+06,3,2.25,1670,4800,1.5,0,3,3,8,1670,0,1903,47.6356,-122.367
342000,2,2.5,1175,1366,2,0,0,3,8,740,435,2005,47.6962,-122.342
283000,3,2.25,2130,8800,1,0,0,3,8,1270,860,1978,47.383,-122.168
430000,4,2.75,2470,50123,1,0,0,3,8,1280,1190,1978,47.2504,-122
245000,4,2.5,1700,4268,2,0,0,3,7,1700,0,2000,47.3303,-122.268
355500,3,2.5,2600,5540,2,0,0,3,8,2600,0,2004,47.3446,-122.041
395000,3,1,1460,5000,1,0,0,4,7,1460,0,1934,47.6837,-122.32
324900,4,2.25,2010,7280,2,0,0,4,8,2010,0,1988,47.3585,-122.286
660000,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,47.5848,-122.391
570000,3,2.5,3150,20189,2,0,0,3,10,3150,0,1990,47.447,-122.088
552321,3,2.5,1960,8469,2,0,0,4,8,1960,0,1984,47.7236,-122.105
1.10E+06,2,1.75,2050,11900,1,0,0,4,8,2050,0,1950,47.6209,-122.219
237000,3,1.5,1800,9216,1,0,0,4,7,1800,0,1950,47.2739,-122.249
402000,2,1,1210,5600,1.5,0,0,3,7,1210,0,1922,47.5322,-122.392
470000,3,2.25,1830,39165,1,0,0,5,8,1830,0,1963,47.4612,-121.992
395900,3,1.75,1880,8706,1,0,0,3,7,940,940,1927,47.7362,-122.292
442000,2,1.75,860,5535,1,0,0,3,7,860,0,1948,47.6901,-122.331
795000,4,2.75,2890,16397,2,0,0,3,10,2890,0,1997,47.7102,-122.072
190500,3,2,1390,10155,1,0,0,3,7,1130,260,1980,47.2575,-122.305
808000,4,2.75,3340,7230,2,0,0,3,9,3340,0,1996,47.549,-122.096
500000,4,2.5,2040,6685,2,0,0,3,8,2040,0,1998,47.7413,-122.354
775000,4,2.75,3010,15992,2,0,0,3,11,3010,0,1996,47.5895,-121.994
300000,5,1.75,2110,8500,1,0,0,3,7,1100,1010,1962,47.7737,-122.35
496000,5,1.75,2110,8500,1,0,0,3,7,1100,1010,1962,47.7737,-122.35
448000,4,2.5,2510,6853,2,0,2,3,9,2510,0,2006,47.3547,-122.003
645000,2,2.25,2770,11884,1,0,3,4,8,1570,1200,1969,47.5098,-122.474
464600,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,47.5445,-122.391
590000,3,1,1530,2370,2,0,0,3,8,1530,0,1901,47.6108,-122.303
399000,3,2.5,1800,3300,2,0,0,3,7,1690,110,2004,47.5491,-122.276
305000,2,1,1030,6000,1,0,0,3,7,1030,0,1925,47.5669,-122.283
478000,3,1.75,1210,6175,1,0,0,3,7,1210,0,1976,47.7291,-122.202
598800,1,1,1090,32010,1,0,0,4,6,1090,0,1958,47.6928,-121.87
430000,4,2.25,1790,7203,1,0,0,4,7,1110,680,1973,47.7709,-122.294
433000,4,1.5,1550,5053,1,0,0,4,7,1180,370,1963,47.5499,-122.274
420000,4,2.75,2400,20000,1,0,0,3,8,1170,1230,1961,47.4556,-122.087
585000,4,1.75,2470,131790,2,0,2,3,8,2470,0,1937,47.4421,-122.444
255000,3,1,1170,7395,1,0,0,4,7,1170,0,1969,47.4627,-122.19
305000,3,1,1120,10125,1,0,0,3,6,1120,0,1961,47.4794,-122.078
396000,4,1,1040,4420,1.5,0,0,3,6,1040,0,1944,47.6945,-122.368
347500,4,2.5,2460,7350,2,0,0,3,9,2460,0,1989,47.3061,-122.349
900000,4,2.5,3690,11468,2,0,0,3,11,3690,0,1987,47.5699,-122.092
425000,3,1.75,1960,43332,1,0,0,4,7,1400,560,1982,47.739,-122.048
429000,3,2.5,1920,15124,2,0,0,3,8,1920,0,1995,47.5015,-121.773
540000,3,2.25,1670,3135,2,0,0,3,8,1220,450,2002,47.6478,-122.396
324950,3,2,1340,9750,1,0,0,4,7,890,450,1974,47.5644,-121.898
1.05E+06,3,2.25,2610,3357,2,0,0,4,7,1980,630,1926,47.638,-122.306
221000,4,1.75,1540,7200,1,0,0,3,7,1260,280,1966,47.3424,-122.308
405000,3,2,1640,7201,1,0,0,3,8,1640,0,1948,47.7216,-122.289
1.15E+06,3,2.5,2100,15120,1,0,0,4,8,2100,0,1953,47.6201,-122.222
588000,4,1.75,1930,7245,1,0,0,4,8,1510,420,1972,47.6396,-122.112
234950,3,2,1430,10850,1,0,0,3,7,1430,0,1994,47.2671,-122.233
580000,4,1.5,2430,4995,1.5,0,0,4,7,1730,700,1928,47.5782,-122.292
637000,5,3,2460,7240,1,0,0,3,9,1840,620,1991,47.5486,-122.189
704000,4,2.25,2490,6973,1,0,0,4,8,1490,1000,1953,47.6516,-122.409
210000,2,1,880,9750,1,0,0,5,6,880,0,1938,47.4885,-122.298
772000,4,2.5,2110,3750,2,0,0,3,8,2110,0,2000,47.6789,-122.363
763000,4,1.75,1850,4388,2,0,0,5,8,1850,0,1941,47.6885,-122.381
213500,2,1.5,2060,7713,1.5,0,0,4,7,2060,0,1930,47.3722,-122.185
255000,2,1,1360,9367,1,0,0,4,6,680,680,1924,47.7689,-122.315
423500,3,2,2000,10490,1,0,0,3,8,1430,570,1978,47.6976,-122.166
520000,3,1.5,1810,18483,1,0,0,3,8,1810,0,1954,47.7617,-122.378
550000,3,2.75,2230,14400,1,0,0,4,8,1460,770,1977,47.5791,-122.048
795000,3,2.75,1820,7517,1,0,0,3,9,1820,0,1997,47.5705,-122.406
495000,4,3,2740,2811,2,0,0,3,8,2240,500,2003,47.7738,-122.158
455000,4,2.5,2710,6558,2,0,0,3,9,2710,0,1997,47.434,-122.109
85000,2,1,910,9753,1,0,0,3,5,910,0,1947,47.3897,-122.236
239000,4,2,1980,10585,1.5,0,0,2,6,1980,0,1924,47.4836,-122.214
184900,3,1,1040,10080,1,0,0,3,6,1040,0,1959,47.329,-122.343
386000,4,2.25,2810,8560,1,0,0,3,8,1610,1200,1979,47.4437,-122.124
415000,4,2.5,2000,5962,2,0,0,3,8,2000,0,1999,47.7695,-122.35
387000,3,1,1530,6372,1,0,0,3,7,1210,320,1962,47.535,-122.289
2.14E+06,6,4,5110,7128,2.5,0,0,4,11,5110,0,1906,47.6285,-122.304
685000,4,2.25,3133,16197,2,0,0,3,9,2533,600,1965,47.4255,-122.338
340000,4,2.5,2020,32710,1,0,0,3,7,1070,950,1941,47.4969,-122.33
422000,2,1,750,4000,1,0,0,4,6,750,0,1926,47.5547,-122.272
442000,3,2.5,1980,39932,2,0,0,3,8,1980,0,1994,47.7433,-122.196
280000,3,1,1200,6250,1,0,0,3,6,920,280,1943,47.5095,-122.331
1.15E+06,5,2.5,3580,8921,2,0,0,3,9,3580,0,2000,47.693,-122.202
279000,3,2.5,2010,11618,2,0,0,3,7,2010,0,1990,47.1956,-121.985
569000,4,2,1730,3884,1,0,0,5,7,1060,670,1924,47.6624,-122.349
1.36E+06,5,3.5,5960,13703,2,0,2,3,10,4770,1190,1984,47.6151,-122.107
209950,2,1,860,5080,1,0,0,3,7,860,0,1960,47.39,-122.236
468000,3,1.5,1370,7697,1,0,0,3,7,1370,0,1939,47.7153,-122.361
237100,3,1.75,1360,9603,1,0,0,3,7,1360,0,1963,47.3959,-122.309
336000,4,2.5,2530,8169,2,0,0,3,8,2530,0,1993,47.2634,-122.312
500000,4,2,1680,3813,2,0,0,4,7,1680,0,1900,47.593,-122.293
290000,3,2.5,1580,6860,2,0,0,3,7,1580,0,1995,47.4447,-122.188
1.19E+06,7,3.5,3890,8342,2,0,4,3,9,2840,1050,1968,47.7011,-122.392
365000,5,2,1600,4168,1.5,0,0,3,7,1600,0,1927,47.5297,-122.381
146300,3,1,1200,9668,1,0,0,5,6,1200,0,1975,47.3156,-122.128
554000,3,1.75,1760,10780,1,0,0,3,8,1760,0,1977,47.5938,-122.154
424000,3,2,1670,7700,1,0,0,3,7,1170,500,1972,47.725,-122.2
1.35E+06,4,3.5,4640,9827,2,0,2,3,10,3210,1430,2007,47.5524,-122.078
508500,4,1.5,1800,6750,1.5,0,0,4,7,1800,0,1950,47.6868,-122.285
244500,3,1.75,1210,8864,1,0,0,3,7,1210,0,1985,47.3639,-122.08
206000,2,2.5,1280,1566,2,0,0,3,7,1280,0,2005,47.4336,-122.195
643500,3,2,1650,7104,2,0,0,3,8,1650,0,1945,47.7053,-122.374
372500,4,1.75,1590,10523,2,0,0,4,7,1590,0,1922,47.7358,-122.342
630000,5,2,1900,5000,1,0,2,3,8,1720,180,1957,47.6735,-122.362
418000,2,2.5,1500,3608,2,0,0,3,8,1500,0,2005,47.5472,-121.994
425000,4,2.5,2689,6688,2,0,0,3,9,2689,0,2006,47.3803,-122.184
800000,4,2.75,3250,5500,2,0,0,3,9,3250,0,2007,47.5398,-121.997
208000,2,1,960,13438,1,0,0,3,7,960,0,1951,47.4745,-122.295
476000,3,1.75,1650,9600,1,0,0,4,7,1650,0,1977,47.5779,-122.044
277500,3,2.5,1690,5171,2,0,0,3,8,1690,0,2003,47.2779,-122.347
478000,3,1.75,2790,36585,1,0,0,4,8,1410,1380,1970,47.4734,-121.999
